,Chunk,Label 
1827,one attending harpooneers advances long keen weapon called boarding sword watching chance dexterously slices considerable hole lower part swaying mass hole end second alternating great tackle hooked retain hold upon blubber order prepare follows whereupon accomplished swordsman warning hands stand makes scientific dash mass sidelong desperate lunging completely twain short lower part still fast long upper strip called blanket piece swings clear ready lowering heavers forward resume song one tackle hoisting second strip slowly slackened away goes first strip main hatchway right beneath parlor called blubber room twilight apartment sundry nimble hands keep coiling away long blanket piece great live mass plaited serpents thus work proceeds two tackles hoisting lowering simultaneously windlass heaving heavers singing blubber room gentlemen coiling mates ship straining hands swearing occasionally way general,1
1828,given small attention subject skin experienced whalemen afloat learned naturalists ashore original opinion remains opinion,1
1829,question skin already know blubber blubber something consistence firm close grained beef tougher elastic compact eight ten twelve fifteen inches thickness,1
1830,however preposterous may first seem talk creatures skin sort consistence thickness yet point fact arguments presumption cannot raise dense enveloping layer whales body blubber outermost enveloping layer animal reasonably dense skin true dead body may scrape hand infinitely thin transparent substance somewhat resembling thinnest shreds isinglass almost flexible soft satin previous dried becomes rather hard brittle several dried bits use marks books transparent said laid upon printed page sometimes pleased fancying magnifying influence rate pleasant read whales spectacles may say driving infinitely thin isinglass substance admit invests entire body much regarded skin creature skin skin speak simply ridiculous say proper skin tremendous tender skin new born child,1
1831,assuming blubber skin skin case large sperm yield bulk one hundred barrels oil considered quantity rather weight oil expressed state three fourths entire substance coat idea may hence enormousness animated mass mere part whose mere yields lake liquid reckoning ten barrels ton ten tons net weight three quarters stuff whales skin,1
1832,life visible surface sperm least among many marvels presents almost invariably obliquely crossed re crossed numberless straight marks thick array something like finest italian line engravings marks seem impressed upon isinglass substance mentioned seem seen engraved upon body instances quick eye linear marks veritable engraving afford ground far delineations call mysterious walls pyramids hieroglyphics proper word use present connexion memory hieroglyphics upon one sperm particular much struck plate representing old indian characters chiselled famous hieroglyphic banks upper mississippi like mystic rocks mystic marked remains allusion indian rocks reminds another thing besides exterior sperm presents seldom back especially flanks effaced great part regular linear appearance reason numerous rude scratches altogether irregular random aspect say new england rocks sea coast bear marks violent scraping contact vast floating icebergs say rocks must little resemble sperm particular also seems scratches probably made hostile contact whales remarked large full grown bulls species,1
1833,word two concerning matter skin blubber already said stript long pieces called blanket pieces like sea terms one happy significant indeed wrapt blubber real blanket counterpane still better indian head extremity reason cosy body enabled keep comfortable seas times tides would become greenland say shuddering icy seas north unsupplied cosy surtout true fish found exceedingly brisk hyperborean waters observed cold blooded lungless fish whose bellies creatures warm lee iceberg traveller winter would bask inn fire whereas like man lungs warm blood blood dies wonderful except explanation great monster corporeal warmth indispensable man wonderful found home immersed lips life arctic waters seamen fall overboard sometimes found months afterwards perpendicularly frozen hearts fields ice fly found glued amber surprising know proved experiment blood polar negro summer,1
1834,seem herein see rare virtue strong individual vitality rare virtue thick walls rare virtue interior oh man admire model thyself thou remain warm among ice thou live world without cool equator keep thy blood fluid pole like great dome st peters like great retain man seasons temperature thine,1
1835,easy hopeless teach fine things erections like st peters creatures vast,1
1836,haul chains let carcase go astern,1
1837,vast tackles done duty peeled white body beheaded flashes like marble sepulchre though changed hue perceptibly lost anything bulk still colossal slowly floats away water round torn splashed insatiate sharks air vexed rapacious flights screaming fowls whose beaks like many insulting vast white phantom floats ship every rod floats seem square roods sharks cubic roods fowls augment murderous din hours hours almost stationary ship hideous sight seen beneath mild azure sky upon fair face pleasant sea joyous breezes great mass death floats till lost infinite,1
1838,theres doleful mocking funeral sea vultures pious mourning air sharks black life would helped peradventure needed upon banquet funeral oh horrible earth mightiest free,1
1839,end body vengeful ghost hovers scare timid man war blundering discovery vessel afar distance swarming fowls nevertheless still shows white mass floating sun white spray heaving high straightway whales unharming corpse trembling fingers set log shoals rocks breakers hereabouts beware years afterwards perhaps ships shun place leaping silly sheep leap leader originally leaped stick held theres law theres traditions theres story obstinate old beliefs never earth even hovering air theres,1
1840,thus life great whales body may real terror foes death ghost becomes powerless panic world,1
1841,believer ghosts friend ghosts cock one far deeper men doctor johnson believe,1
1842,omitted previous completely stripping body leviathan beheaded beheading sperm scientific anatomical feat upon experienced surgeons much pride without reason,1
1843,consider nothing properly called neck contrary head body seem join place thickest part remember also surgeon must operate eight ten feet intervening subject subject almost hidden discolored rolling oftentimes tumultuous bursting sea bear mind untoward circumstances cut many feet deep flesh subterraneous manner without much getting one single peep ever contracting gash thus made must skilfully steer clear adjacent parts exactly divide spine critical point hard insertion skull marvel stubbs boast demanded ten minutes behead sperm,1
1844,first severed head dropped astern held cable till body stripped done belong small hoisted deck deliberately disposed full grown leviathan impossible sperm whales head embraces nearly one third entire bulk completely suspend burden even immense tackles whaler vain thing attempt weighing dutch barn jewellers scales,1
1845,pequods decapitated body stripped head hoisted ships side half way sea might yet great part buoyed native element strained craft steeply leaning reason enormous downward drag lower mast head every yard arm side projecting like crane waves blood dripping head hung pequods waist like girdle,1
1846,last task accomplished noon seamen went dinner silence reigned tumultuous deserted deck intense copper calm like universal yellow noiseless measureless leaves upon sea,1
1847,short space elapsed came ahab alone cabin taking turns quarter deck paused gaze side slowly getting main chains took stubbs long spade still remaining whales striking lower part half suspended mass placed end crutch wise one arm stood leaning eyes attentively fixed head,1
1848,black hooded head hanging midst intense calm seemed desert speak thou vast venerable head muttered ahab though beard yet lookest mosses speak mighty head tell us secret thing thee divers thou hast dived deepest head upon upper sun gleams moved amid worlds foundations unrecorded names navies rust hopes anchors rot murderous hold frigate earth ballasted bones millions drowned awful water land thy familiar home thou hast bell diver never went hast slept many sailors side sleepless mothers would give lives lay thou sawst locked lovers leaping flaming ship heart heart sank beneath exulting wave true heaven seemed false thou sawst murdered mate tossed pirates midnight deck hours fell deeper midnight insatiate maw murderers still sailed unharmed swift lightnings shivered neighboring ship would borne righteous husband outstretched longing arms head thou hast seen enough split planets make infidel abraham one syllable thine,1
1849,sail ho cried triumphant voice main,1
1850,aye well thats cheering cried ahab suddenly erecting whole thunder clouds swept aside brow lively cry upon deadly calm might almost convert better man away,1
1851,three points starboard bow sir bringing breeze us,1
1852,better better man would st paul would come along way bring breeze nature soul man far beyond utterance linked smallest atom stirs lives matter cunning duplicate mind,1
1853,hand hand ship breeze blew breeze came faster ship soon pequod began rock,1
1854,glass strangers boats manned mast heads proved ship far windward shooting apparently making passage ground pequod could hope reach signal set see response would made,1
1855,said like vessels military marines ships american fleet private signal signals collected book names respective vessels attached every captain provided thereby commanders enabled recognise upon ocean even considerable distances small,1
1856,pequods signal last responded strangers setting proved ship jeroboam nantucket squaring yards bore ranged pequods lee lowered boat soon drew nigh side ladder rigged starbucks order accommodate visiting captain stranger question waved hand boats stern token proceeding entirely unnecessary turned jeroboam malignant epidemic board mayhew captain fearful pequods company though boats crew remained though ship half rifle shot sea air rolling flowing yet adhering timid land peremptorily refused come direct contact pequod,1
1857,means prevent communication preserving interval yards ship jeroboams boat occasional use oars contrived keep parallel pequod heavily forged sea time blew fresh main topsail aback though indeed times sudden onset large rolling wave boat would pushed way ahead would soon skilfully brought proper subject like interruptions conversation sustained two parties intervals without still another interruption different sort,1
1858,pulling oar jeroboams boat man singular appearance even wild whaling life individual make small short man sprinkled face wearing redundant yellow hair long skirted cut coat faded tinge enveloped overlapping sleeves rolled wrists deep settled fanatic delirium eyes,1
1859,soon figure first descried stubb exclaimed thats thats long scaramouch town hos company told us stubb alluded strange story told jeroboam certain man among crew time previous pequod spoke town ho according account subsequently learned seemed scaramouch question gained wonderful ascendency almost everybody jeroboam story,1
1860,originally nurtured among crazy society neskyeuna shakers great prophet cracked secret meetings several times descended heaven way trap door announcing speedy opening seventh vial carried vest pocket instead containing gunpowder supposed charged strange apostolic whim seized left neskyeuna nantucket cunning peculiar assumed steady common sense exterior offered green hand candidate jeroboams whaling voyage engaged straightway upon ships getting sight land insanity broke freshet announced archangel gabriel commanded captain jump overboard published whereby set forth deliverer isles sea general unflinching earnestness declared things dark daring play sleepless excited imagination preternatural terrors real delirium united invest gabriel minds majority ignorant crew atmosphere moreover afraid man however much practical use ship especially refused work except pleased incredulous captain would fain rid apprised individuals intention land first convenient port archangel forthwith opened seals vials ship hands unconditional perdition case intention carried strongly work upon disciples among crew last body went captain told gabriel sent ship man would remain therefore forced relinquish plan would permit gabriel way say would came pass gabriel complete freedom ship consequence archangel cared little nothing captain mates since epidemic broken carried higher hand ever declaring plague called sole command stayed according good pleasure sailors mostly poor devils cringed obedience instructions sometimes rendering personal homage god things may seem incredible however wondrous true history half striking respect measureless self deception fanatic measureless power many others time return pequod,1
1861,fear thy epidemic man said ahab bulwarks captain mayhew stood boats stern come board,1
1862,think think fevers yellow beware horrible plague,1
1863,gabriel gabriel cried captain mayhew thou must either instant headlong wave shot boat far ahead seethings drowned speech,1
1864,hast thou seen white demanded ahab boat drifted back,1
1865,think think thy boat stoven sunk beware horrible tail,1
1866,tell thee gabriel boat tore ahead dragged fiends nothing said moments succession riotous waves rolled one occasional seas tumbling heaving meantime hoisted sperm whales head jogged violently gabriel seen eyeing rather apprehensiveness archangel nature seemed warrant,1
1867,interlude captain mayhew began dark story concerning however without frequent interruptions gabriel whenever name mentioned crazy sea seemed leagued,1
1868,seemed jeroboam long left home upon speaking ship people reliably apprised existence havoc made sucking intelligence gabriel solemnly warned captain attacking white case monster seen gibbering insanity pronouncing white less god shakers receiving bible year two afterwards fairly sighted mast heads macey chief mate burned ardor encounter captain let opportunity archangels macey succeeded five men man boat pushed much weary pulling many perilous last succeeded getting one iron fast meantime gabriel ascending main royal mast head tossing one arm frantic gestures forth speedy doom assailants macey mate standing boats bow reckless energy tribe wild exclamations upon get fair chance poised lance lo broad white shadow rose sea quick fanning motion temporarily taking breath bodies oarsmen next instant luckless mate full furious life smitten bodily air making long arc descent fell sea distance fifty yards chip boat hair oarsmans head mate ever sank,1
1869,well fatal accidents sperm fishery kind perhaps almost frequent sometimes nothing injured man thus annihilated oftener boats bow knocked thigh board headsman stands torn place body strangest circumstance instances one body recovered single mark violence discernible man stark dead,1
1870,whole calamity falling form macey plainly descried ship raising piercing shriek vial vial gabriel called terror stricken crew hunting terrible event clothed archangel added influence credulous disciples believed fore announced instead making general prophecy one might done chanced hit one many marks wide margin allowed became nameless terror ship,1
1871,mayhew concluded narration ahab put questions stranger captain could forbear inquiring whether intended hunt white opportunity offer ahab answered aye straightway gabriel started feet glaring upon old man vehemently exclaimed downward pointed finger think think dead beware end,1
1872,ahab turned aside said mayhew captain bethought letter bag letter one thy officers mistake starbuck look bag,1
1873,every ship takes goodly number letters various ships whose delivery persons may addressed depends upon mere chance encountering four oceans thus letters never reach mark many received attaining age two three years,1
1874,soon starbuck returned letter hand sorely tumbled damp covered dull spotted green mould consequence kept dark locker cabin letter death might well post boy,1
1875,canst read cried ahab give man aye aye dim whats studying starbuck took long cutting spade pole knife slightly split end insert letter way hand boat without coming closer ship,1
1876,meantime ahab holding letter muttered mr yes mr harry womans hand mans wife ill wager aye mr harry macey ship jeroboam macey hes dead,1
1877,poor fellow poor fellow wife sighed mayhew let,1
1878,nay keep thyself cried gabriel ahab thou art soon going way,1
1879,curses thee yelled ahab captain mayhew stand receive taking fatal starbucks hands caught slit pole reached towards boat oarsmen expectantly desisted rowing boat drifted little towards ships stern magic letter suddenly ranged along eager hand clutched instant seized boat knife impaling letter sent thus loaded back ship fell ahabs feet gabriel shrieked comrades give way oars manner mutinous boat rapidly shot away pequod,1
1880,interlude seamen resumed work upon jacket many strange things hinted reference wild affair,1
1881,tumultuous business cutting attending much running backwards forwards among crew hands wanted hands wanted staying one place one time everything done everywhere much endeavors description scene must way little mentioned upon first breaking ground whales back blubber hook inserted original hole cut spades mates clumsy weighty mass hook get fixed hole inserted particular friend queequeg whose duty harpooneer descend upon monsters back special purpose referred many cases circumstances require harpooneer shall remain till whole stripping operation concluded observed lies almost entirely submerged excepting immediate parts operated upon ten feet level deck poor harpooneer half half water vast mass like tread mill beneath occasion question queequeg figured highland shirt socks eyes least appeared uncommon advantage one better chance observe presently seen,1
1882,savages bowsman person pulled bow oar boat second one forward cheerful duty attend upon taking hard upon dead whales back seen italian organ boys holding dancing ape long cord ships steep side hold queequeg sea technically called fishery monkey rope attached strong strip canvas belted round waist,1
1883,humorously perilous business us proceed must said monkey rope fast ends fast queequegs broad canvas belt fast narrow leather one better worse two time wedded poor queequeg sink rise usage honour demanded instead cutting cord drag wake siamese united us queequeg inseparable twin brother could way get rid dangerous hempen bond entailed,1
1884,strongly conceive situation earnestly watching motions seemed distinctly perceive individuality merged joint stock company two free received mortal wound anothers mistake might plunge innocent disaster death therefore saw sort providence even handed never could injustice yet still pondering jerked ship would threaten jam still pondering say saw situation mine precise situation every mortal breathes cases one way siamese connexion mortals breaks snap apothecary mistake sends poison pills die true may say exceeding may possibly escape multitudinous evil chances life handle queequegs monkey rope heedfully would sometimes jerked came near sliding overboard could possibly forget would management one end,1
1885,monkey rope found whalers pequod monkey holder ever tied together upon original usage introduced less man stubb order afford imperilled harpooneer strongest possible faithfulness vigilance monkey rope holder,1
1886,hinted would often jerk poor queequeg ship would occasionally fall incessant rolling swaying jamming jeopardy exposed unappalled massacre made upon night sharks freshly keenly allured pent blood began flow creatures round like bees,1
1887,right among sharks queequeg often pushed aside floundering feet thing altogether incredible attracted prey dead otherwise shark seldom touch man,1
1888,nevertheless may well believed since finger pie deemed wise look sharp accordingly besides monkey rope jerked poor fellow close vicinity maw seemed peculiarly ferocious shark provided still another protection suspended side one stages tashtego daggoo continually flourished head couple keen spades slaughtered many sharks could reach procedure sure benevolent meant queequegs best happiness admit hasty zeal befriend circumstance sharks times half hidden blood water spades would come nearer leg tail poor queequeg suppose straining gasping great iron hook poor queequeg suppose prayed yojo gave life hands gods,1
1889,well well dear comrade twin brother thought drew slacked rope every swell sea matters precious image us men whaling world unsounded ocean gasp life sharks foes spades friends sharks spades sad pickle peril poor lad,1
1890,courage good cheer store queequeg blue lips blood shot eyes exhausted savage last climbs chains stands dripping involuntarily trembling side steward advances benevolent glance hands hot hands ye gods hands cup tepid ginger water,1
1891,ginger smell ginger asked stubb coming near yes must ginger peering yet cup standing incredulous calmly walked towards astonished steward slowly saying ginger ginger goodness tell mr dough boy lies virtue ginger ginger ginger sort fuel use dough boy fire shivering cannibal ginger devil ginger sea coal firewood lucifer gunpowder devil ginger say offer cup poor queequeg,1
1892,temperance society movement business suddenly added approaching starbuck come forward look sir smell please watching mates countenance added steward mr starbuck face offer queequeg instant steward apothecary sir may ask whether sort blows back life half drowned man,1
1893,trust said starbuck poor stuff enough,1
1894,aye aye steward cried stubb well teach drug harpooneer none medicine want poison us ye got lives want murder us pocket proceeds ye,1
1895,cried dough boy aunt charity brought ginger board bade never give harpooneers spirits ginger jub called,1
1896,ginger jub rascal take run along ye lockers get something better hope wrong mr starbuck captains orders grog harpooneer,1
1897,enough replied starbuck dont hit,1
1898,oh never hurt hit except hit something sort fellows saying sir,1
1899,go get thou wantest thyself,1
1900,stubb reappeared came dark flask one hand sort tea first contained strong spirits handed queequeg second aunt charitys gift freely given waves,1
1901,chapter stubb flask kill right talk,1
1902,must borne mind time sperm whales prodigious head hanging pequods side must let continue hanging till get chance attend present matters press best head pray heaven tackles may hold,1
1903,past night forenoon pequod gradually drifted sea occasional patches yellow brit gave unusual tokens vicinity right whales species leviathan supposed particular time lurking anywhere near though hands commonly disdained capture inferior creatures though pequod commissioned cruise though passed numbers near crozetts without lowering boat yet sperm brought alongside beheaded surprise announcement made right captured day opportunity offered,1
1904,long wanting tall spouts seen leeward two boats stubbs flasks detached pursuit pulling away last became almost invisible men mast head suddenly distance saw great heap tumultuous white water soon news came aloft one boats must fast interval passed boats plain sight act dragged right towards ship towing close monster come hull first seemed meant malice suddenly going maelstrom within three rods planks wholly disappeared view diving keel cut cut cry ship boats one instant seemed point brought deadly dash vessels side plenty line yet tubs sounding rapidly paid abundance rope time pulled might get ahead ship minutes struggle intensely critical still slacked tightened line one direction still plied oars another strain threatened take feet advance sought gain stuck till gain instantly swift felt running like lightning along keel strained line scraping beneath ship suddenly rose view bows snapping quivering flinging drops fell like bits broken glass water beyond also rose sight boats free fly fagged abated speed blindly altering course went round stern ship towing two boats complete,1
1905,meantime hauled upon lines till close sides stubb answered flask lance lance thus round round pequod battle went sharks swum round sperm whales body rushed fresh blood spilled drinking every new gash eager new bursting fountains poured smitten rock,1
1906,last spout grew thick frightful roll vomit turned upon back corpse,1
1907,two headsmen engaged making fast cords flukes ways getting mass readiness towing conversation ensued,1
1908,wonder old man wants lump foul lard said stubb without disgust thought ignoble leviathan,1
1909,wants said flask coiling spare line boats bow never hear ship sperm whales head hoisted starboard side time right whales larboard never hear stubb ship never afterwards,1
1910,dont know heard ghost fedallah saying seems know ships charms sometimes think hell charm ship good last dont half like chap stubb ever notice tusk sort carved snakes head stubb,1
1911,sink never look ever get chance dark night standing hard bulwarks one look flask pointing sea peculiar motion hands aye flask take fedallah devil disguise believe cock bull story stowed away board ship hes devil say reason dont see tail sight carries coiled away pocket guess blast think hes always wanting oakum stuff toes boots,1
1912,sleeps boots dont hasnt got hammock ive seen lay nights coil rigging,1
1913,doubt cursed tail coils ye see eye rigging,1
1914,ye see old man hard bent white devil trying come round get away silver watch soul something sort hell surrender,1
1915,dont know flask devil curious chap wicked one tell ye say went sauntering old flag ship switching tail devilish easy gentlemanlike inquiring old governor home well home asked devil wanted devil switching hoofs says want john says old governor business says devil getting mad want use take says governor lord flask devil didnt give john asiatic cholera got ill eat one mouthful look sharp aint ready well pull ahead lets get alongside,1
1916,think remember story telling said flask last two boats slowly advancing burden towards ship cant remember,1
1917,three spaniards adventures three bloody minded ye read flask guess ye,1
1918,never saw book heard though tell stubb suppose devil speaking say board pequod,1
1919,man helped kill doesnt devil live ever ever heard devil dead ever see parson wearing mourning devil devil key get admirals cabin dont suppose crawl port hole tell mr flask,1
1920,see mainmast pointing ship well thats figure one take hoops pequods hold string em along row mast oughts see well wouldnt begin fedallahs age coopers creation couldnt show hoops enough make oughts enough,1
1921,see stubb thought little boasted meant give fedallah sea toss got good chance hes old hoops come going live ever good pitch overboard tell,1
1922,suppose take head duck though yes drown,1
1923,like see try id give pair black eyes wouldnt dare show face admirals cabin long let alone orlop lives hereabouts upper decks much damn devil flask suppose im afraid devil whos afraid except old governor catch put double deserves lets go kidnapping people aye signed bond people devil hed roast theres governor,1
1924,suppose fedallah wants kidnap captain ahab,1
1925,suppose youll know long flask going keep sharp look see anything suspicious going ill take neck say look beelzebub dont makes fuss lord ill make pocket tail take capstan give wrenching heaving tail come short stump see rather guess finds queer fashion hell without poor satisfaction feeling tail legs,1
1926,sell ox whip get home else,1
1927,mean say saying along stubb,1
1928,boats hailed tow larboard side fluke chains already prepared securing,1
1929,didnt tell said flask yes youll soon see right whales head hoisted opposite,1
1930,good time flasks saying proved true pequod steeply leaned towards sperm whales head heads even keel though sorely strained may well believe one side hoist head go way side hoist come back poor plight thus minds ever keep boat oh ye foolish throw thunder heads overboard float light right,1
1931,disposing body right brought alongside ship preliminary proceedings commonly take place case sperm latter instance head cut whole former lips tongue separately removed hoisted deck well known black bone attached called crown piece nothing like present case done whales dropped astern head laden ship little resembled mule carrying pair,1
1932,meantime fedallah calmly eyeing right whales head ever anon glancing deep wrinkles lines hand ahab chanced stand parsee occupied shadow parsees shadow seemed blend ahabs crew toiled speculations among concerning passing things,1
1933,chapter sperm whales head contrasted view,1
1934,two great whales laying heads together let us join lay together,1
1935,grand order folio leviathans sperm right far noteworthy whales regularly hunted man nantucketer present two known varieties external difference mainly observable heads head moment hanging pequods side may freely go one merely stepping across deck like know obtain better chance study practical cetology,1
1936,first place struck general contrast heads massive enough conscience certain mathematical sperm whales right whales sadly character sperm whales head behold involuntarily yield immense superiority point pervading dignity present instance dignity heightened pepper salt color head summit giving token advanced age large experience short fishermen technically call grey headed,1
1937,let us note least dissimilar heads namely two important organs eye ear far back side head low near angle either whales jaw narrowly search last see eye would fancy young eye proportion magnitude head,1
1938,peculiar position whales eyes plain never see object exactly ahead one exactly astern word position whales eyes corresponds mans ears may fancy would fare sideways survey objects ears would find could command thirty degrees vision advance straight side line sight thirty behind bitterest foe walking straight towards dagger uplifted broad day would able see stealing upon behind word would two backs speak time also two fronts side fronts makes front man indeed eyes,1
1939,moreover animals think eyes planted blend visual power produce one picture two brain peculiar position whales eyes effectually divided many cubic feet solid head towers like great mountain separating two lakes valleys course must wholly separate impressions independent organ imparts therefore must see one distinct picture side another distinct picture side must profound darkness man may effect said look world sentry box two joined sashes window two sashes separately inserted making two distinct windows sadly view peculiarity whales eyes thing always borne mind fishery remembered reader subsequent scenes,1
1940,curious puzzling question might started concerning visual matter touching leviathan must content hint long mans eyes open light act seeing involuntary cannot help mechanically seeing whatever objects nevertheless ones experience teach though take sweep things one glance quite impossible attentively completely examine two things however large however small one instant time never mind lie side side touch come separate two objects surround circle profound darkness order see one manner bring mind bear utterly contemporary consciousness true eyes must simultaneously act brain much comprehensive combining subtle mans moment time attentively examine two distinct prospects one one side exactly opposite direction marvellous thing man able simultaneously go two distinct problems strictly comparison,1
1941,may idle whim always seemed extraordinary movement displayed whales beset three four boats timidity queer common whales think indirectly proceeds helpless perplexity volition divided opposite powers vision must involve,1
1942,ear full curious eye entire stranger race might hunt two heads hours never discover organ ear external leaf whatever hole hardly insert quill wondrously minute lodged little behind eye respect ears important difference observed sperm right ear former external opening latter entirely evenly covered membrane quite without,1
1943,curious vast see world small eye hear thunder ear smaller hares eyes broad great telescope ears capacious cathedrals would make longer sight sharper hearing try enlarge mind,1
1944,let us whatever steam engines hand cant sperm whales head may lie bottom ascending ladder summit peep mouth body completely separated lantern might descend great cave stomach let us hold tooth look us really beautiful looking mouth floor ceiling lined rather papered glistening white membrane glossy bridal,1
1945,come look portentous lower jaw seems like long narrow lid immense box hinge one end instead one side pry get overhead expose rows teeth seems terrific portcullis alas proves many poor wight fishery upon spikes fall impaling force far terrible behold fathoms sea see sulky floating suspended prodigious jaw fifteen feet long hanging straight right angles body world like ships jib boom dead sorts perhaps hinges jaw relaxed leaving sort plight tribe must doubt imprecate lock jaws upon,1
1946,cases lower jaw easily unhinged practised artist disengaged hoisted deck purpose extracting ivory teeth furnishing supply hard white whalebone fishermen fashion sorts curious articles including canes umbrella stocks handles riding whips,1
1947,long weary hoist jaw dragged board anchor proper time comes days work queequeg daggoo tashtego accomplished set drawing teeth keen cutting spade queequeg lances gums jaw lashed ringbolts tackle rigged aloft drag teeth michigan oxen drag stumps old oaks wild wood lands generally forty two teeth old whales much worn filled artificial fashion jaw afterwards slabs piled away like joists building houses,1
1948,chapter right whales head contrasted view,1
1949,crossing deck let us good long look right whales head,1
1950,general shape noble sperm whales head may compared roman war chariot especially front broadly rounded broad view right whales head bears rather inelegant resemblance gigantic galliot toed shoe two hundred years ago old dutch voyager likened shape last last shoe old woman nursery tale swarming brood might comfortably lodged progeny,1
1951,come nearer great head begins assume different aspects according point view stand summit look two shaped spout holes would take whole head enormous sounding board fix eye upon strange crested comb like top mass green barnacled thing call crown southern fishers bonnet right eyes solely would take head trunk huge oak birds nest crotch rate watch live crabs bonnet idea almost sure occur unless indeed fancy fixed technical term crown also bestowed upon case take great interest thinking mighty monster actually king sea whose green crown put together marvellous manner king sulky looking fellow grace look hanging lower lip huge sulk pout sulk pout carpenters measurement twenty feet long five feet deep sulk pout yield gallons oil,1
1952,great pity unfortunate hare lipped fissure foot across probably mother important interval sailing peruvian coast earthquakes caused beach lip slippery threshold slide mouth upon word mackinaw take inside indian wigwam good lord road jonah went roof twelve feet high runs pretty sharp angle regular ridge pole ribbed arched hairy sides present us wondrous half vertical shaped bone say three hundred side upper part head crown bone form venetian blinds elsewhere mentioned edges bones hairy fibres right water whose intricacies small fish open mouthed goes seas brit feeding time central blinds bone stand natural order certain curious marks curves hollows ridges whereby whalemen calculate creatures age age oak circular rings though certainty far yet savor probability rate yield must grant far greater age right first glance seem reasonable,1
1953,old times seem prevailed curious fancies concerning blinds one voyager purchas calls wondrous whiskers inside whales mouth another hogs bristles third old gentleman hackluyt uses following elegant language two hundred fifty fins growing side upper chop arch tongue side mouth,1
1954,reminds us right really sort whisker rather moustache consisting scattered white hairs upper part outer end lower jaw sometimes impart rather brigandish expression otherwise solemn countenance,1
1955,every one knows hogs bristles fins whiskers blinds whatever please furnish ladies busks contrivances particular demand long decline queen annes time bone glory fashion ancient dames moved gaily though jaws may say even shower like nowadays fly jaws protection umbrella tent spread bone,1
1956,forget blinds whiskers moment standing right whales mouth look around afresh seeing bone methodically ranged would think inside great organ gazing upon thousand pipes carpet organ turkey tongue glued floor mouth fat tender apt tear pieces hoisting deck particular tongue us passing glance say six barreler yield amount oil,1
1957,ere must plainly seen truth started sperm right almost entirely different heads sum right whales great well sperm ivory teeth long slender lower jaw like sperm whales sperm blinds bone huge lower lip scarcely anything tongue right two external spout holes sperm one,1
1958,look last venerable hooded heads yet lie together one soon sink unrecorded sea long following,1
1959,catch expression sperm whales died longer wrinkles forehead seem faded away think broad brow full prairie like placidity born indifference death mark heads expression see amazing lower lip pressed accident vessels side firmly embrace jaw whole head seem speak enormous practical resolution facing death right take sperm platonian might taken latter years,1
1960,ere quitting nonce sperm whales head would sensible simply particularly remark front aspect compacted collectedness would sole view forming intelligent estimate whatever battering ram power may lodged vital point must either settle matter ever remain infidel one appalling less true events perhaps anywhere found recorded history,1
1961,observe ordinary swimming position sperm front head presents almost wholly vertical plane water observe lower part front slopes considerably backwards furnish retreat long socket receives boom like lower jaw observe mouth entirely head much way indeed though mouth entirely chin moreover observe external nose nose spout hole top head observe eyes ears sides head nearly one third entire length front wherefore must perceived front sperm whales head dead blind wall without single organ tender prominence sort whatsoever furthermore consider extreme lower backward sloping part front head slightest bone till get near twenty feet forehead come full cranial development whole enormous boneless mass one wad finally though soon revealed contents partly comprise delicate oil yet apprised nature substance invests apparent effeminacy previous place described blubber wraps body rind wraps orange head difference head envelope though thick boneless inestimable man handled severest pointed harpoon lance darted strongest human arm impotently though forehead sperm paved horses hoofs think sensation lurks,1
1962,bethink also another thing two large loaded chance crowd crush towards docks sailors suspend point coming contact merely hard substance like iron wood hold large round wad tow cork enveloped thickest ox hide bravely uninjured takes jam would snapped oaken handspikes iron sufficiently obvious fact drive supplementary hypothetically occurred ordinary fish possess called swimming capable distension contraction sperm far know provision considering otherwise inexplicable manner depresses head altogether beneath surface anon swims high elevated water considering unobstructed elasticity envelop considering interior head hypothetically occurred say mystical lung may possibly hitherto unknown unsuspected connexion outer air atmospheric distension contraction fancy might elements contributes,1
1963,mark unerringly impelling dead impregnable wall buoyant thing within swims behind mass tremendous life adequately estimated piled wood cord obedient one volition smallest insect shall hereafter detail potency everywhere lurking expansive monster shall show inconsiderable trust ignorant incredulity ready abide though sperm stove passage mixed atlantic pacific would one hair eye brow unless truth clear truth thing giants encounter small chances befel youth lifting dread veil,1
1964,comes baling case comprehend aright must know something curious internal structure thing operated upon,1
1965,regarding sperm whales head solid oblong may inclined plane sideways divide two whereof lower bony structure forming jaws upper unctuous mass wholly free bones broad forward end forming expanded vertical apparent forehead middle forehead horizontally upper quoin two almost equal parts naturally divided internal wall thick tendinous substance,1
1966,quoin term belongs pure nautical mathematics know defined quoin solid differs wedge sharp end formed steep one side instead mutual tapering sides,1
1967,lower part called junk one immense oil formed crossing re crossing ten thousand infiltrated cells tough elastic white fibres throughout whole extent upper part known case may regarded great heidelburgh tun sperm famous great tierce carved front whales vast plaited forehead forms innumerable strange devices emblematical wondrous tun moreover heidelburgh always replenished excellent valleys tun contains far precious oily vintages namely highly spermaceti absolutely pure state precious substance found part creature though life remains perfectly fluid yet upon exposure air death soon begins concrete sending forth beautiful shoots first thin delicate ice forming water large whales case generally yields five hundred gallons sperm though unavoidable circumstances considerable spilled leaks away otherwise irrevocably lost ticklish business securing,1
